uniqueID,drugName,condition,review,rating,date,usefulCount
112109,Gabapentin,Neuropathic Pain,"""Has not worked on my Neuropathy, in my toes. 900 mg/ day.""",2,18-May-17,7
189106,Oxycodone,Chronic Pain,"""Horrifying. The onset for Relief is 2 to 3 hours. Then it runs out of pain relief within 5 to 6 hours! If they are trying to hit the abusers make drug and alcohol treatment accessible!!! And the cost is  3 X&#039;s More than oxycontin...?!?!? Go figure....""",4,18-Apr-17,24
189178,Oxycodone,Chronic Pain,"""I have a lot of pain from neck surgery and a list of back problems that have changed my life like so many of you understand. My problem is that I have taken 30 mg a day for 11 years and it just does not work anymore. I can&#039;t get a higher dose or a change that might help because its something new. It helped at first but I just want to stay home and do nothing. I feel hopeless for the future and just don&#039;t know what to do . No Dr. wants to give these drugs""",10,26-Jan-17,26
91825,Lyrica,Neuropathic Pain,"""I am suffering from burning pain in my body.  I was on the Fentanyl patch for 15 years.  That gave me complete relief.  Because of drug issues in  my state, I tapered off of Fentanyl in Feb.  I don&#039;t think that Lyrica was around before I started the patch.  Since the burning pain came back, I was put on Lyrica.  It certainly helped and I can live somewhat pain free.  Now the doctor has refused to give me a script for Lyrica because he is afraid of repercussions from authorities.  I will have to find another doctor.  I am dependent on anything that will take this pain away and I hope I can find a doctor who will give me Lyrica again.  It is not giving me a good reputation to be constantly changing doctors.""",8,8-Jan-17,21
57751,Acetaminophen / hydrocodone,Back Pain,"""Worked well if only taken occasionally.""",7,3-Apr-13,7
87665,Naproxen,Back Pain,"""Back pain from accident squared away after second dose. The pain went all the way to my foot and up my back into my neck and shoulder. Just started medicine today!!!
10/11/2012""",9,11-Oct-12,28
230302,Meloxicam,Rheumatoid Arthritis,"""I. Have had back pain for years now.   About a month ago my doctor gave me melodic am 15 mg.   by the end of the month I was feeling very weak and in pain.   I was having pain in the middle of my stomach and the. It subsided.   A week later I experienced weakness and feeling like I was going to pass out.  When I told my doctor he said he did. It know why I was feeli this way.   The same day I developed diarrhea and it was black this continued to the next day.   I called for an appointment because I was feeling worst.   I was admitted to the hospital and I was told I was bleeding and ihave three ulcers.  Two gastric and one peptic and every doctor said it came from the meloxicam. It was destroying my stomach.   I will never use it again.""",3,6-Jun-16,31
71643,Tramadol,Back Pain,"""After Meloxicam stopped being effective for my DDD back pain my doctor prescribed Tramadol.

I did feel a little nauseous after taking the first 50MG tablet, but the quick pain relief and reduction in muscle tension was dramatic. The next day I noticed my thoracic back was flexing as I bent over in the shower, the first time in years. It seems to have broken the vicious cycle of pain causing muscle tension and muscle tension causing pain.  My mental state has improved as well, due to being out of pain no doubt.

My sleep is much improved.

I have not experienced nausea taking Tramadol again.

I read here about dependence and withdrawal. so I will reduce my dosage to one 50mg tablet every other day and stop prior to being on it for a week""",9,10-Sep-17,9
164514,Diclofenac,Migraine,"""It works completely within 30 to 60 minutes.  However my migraines do come back the next day.  Am a little concerned about taking Cambia everyday.  Have been getting migraines daily for the last 8 days.  The meds you take daily to stop migraines make me feel like I&#039;m wrapped in cotton and out of touch with the world. """,10,30-May-12,44
87631,Naproxen,Sciatica,"""Unbelievable searing pain down the right side of my right leg always first thing in the morning after getting out of bed. I quickly take two Aleve with a glass of milk and wait for the pain to subside which usually takes about forty five minutes. I am then fine for the rest of the day. I also do yoga exercises later in the day which helps.""",10,7-Oct-13,103
169633,Aspirin / butalbital / caffeine,Migraine,"""very good""",9,6-Oct-12,22
87470,Naproxen,Back Pain,"""Aleve is great for back pain.I take one pill in the morning. And one at night before bed time.no pain at all.That&#039;s what my M.D. told me to take.thanks Aleve .great job""",10,16-Dec-16,26
113602,Acetaminophen / butalbital / caffeine,Headache,"""I have been on this for two days after suffering from headaches for 5 weeks  they are not working I hurt so bad the pain  doesn&#039;t stop. What can I do? Do these pills even work?""",1,28-Jan-16,7
164663,Diclofenac,Rheumatoid Arthritis,"""Given to me on a cruise when I had swelling in my legs which seemed to be circulation problem, not my rheumatoid arthritis. This had no effect on my swelling.""",1,25-Mar-09,10
57709,Acetaminophen / hydrocodone,Rheumatoid Arthritis,"""In the past four yours , my disease has progressed . I have been able to control my pain with hydrocodone. Recently started getting Watson 853 . The pain has returned , now stomach upset and headache . Plus tired all the time . I take 2 10 mg 325 . Now I feel I have to take more . I have read on other sites that Watson was bought by another company . What did they do ? Please let us consumers and chronic pain patients the respect we deserve , and tell the truth . We&#039;re not crazy , you changed the active binding ingredients . Was this to save money ? Well I&#039;d rather stop purchasing this placebo and deal with my pain. I just hope that no one dies by taking to much . Because I&#039;ve read how patients are over medicating to get relieve .""",2,24-May-15,32
189381,Oxycodone,Chronic Pain,"""I have been given many choices for my breakthrough pain medication while being on methadone but I have always stuck with the oxycodone. I chose oxycodone without Tylenol because Tylenol causes major GI upset since I suffer from Gastroparesis (delayed stomach emptying). I find it to be very effective in the combination I&#039;m on, the only downside of oxycodone I find with myself is that if it&#039;s taken by itself it can cause insomnia which I find to be very annoying.""",9,30-Jan-15,66
69261,Celebrex,Osteoarthritis,"""I have OA in my hands, knee, and spine.  I have been taking Celebrex for over 12 years.  I have slightly high blood pressure.  It could be from Celebrex but the benefits of Celebrex outweigh the possible side effects I have experienced.  I am having a second spine fusion in a week and have to stop taking Celebrex, per my doctor&#039;s request.  I have read more positives to keep taking it through and after surgery...I dread going off it because I will not be able to use my hands.  Celebrex improves my quality of life and I recommend anyone with severe arthritis to give it a try""",10,13-Apr-15,76
189383,Oxycodone,Chronic Pain,"""Initially it was beneficial in easing my chronic pain until I had a recent back operation. Now I am being brought down from a dosage of 120mg per day &amp; now down to 25mg per day. Coming off it has been particularly stressful coping with the withdrawal factor but I have recognized the withdrawal symptoms &amp; learning to cope with them on a daily basis with the help of my GP who has also become my counselor &amp; is helping me with this painful regression of dosage. It has been a period of 4 mths so far &amp; I am hopeful of being totally free of the medicine within that same time frame. Although it helped me to get through the pain until the operation, it has been a very painful process of withdrawal.  If possible, an alternative medication would be advisable""",10,16-Jan-15,61
163961,Ibuprofen,Headache,"""I get frequent headaches that I would describe as a painful tightening of the muscles in the back of my neck on the sides of the spine, right at the bottom of the skull. It&#039;s usually centered there but the pain can radiate to the top of my head

If I take Ibuprofen early enough I can take 3 pills (600mg) but if it&#039;s a full blown headache I have to take 4 or 5 depending on the severity. If I swallow the pills whole it can take as long as 45 minutes to work. But pro-tip: you can chew them (unless it is the slow release form). They don&#039;t taste bad and they will work a little faster.

Great medication. I don&#039;t know what I&#039;d do without it. Came here to learn the maximum dose per day. Have not noticed any bad side effects.""",10,19-Sep-16,3
